1000.0,1000.0,50.0,100.0
3001.0,1009.01,650.55,700.5
5002.0,1018.02,1251.1,1301.0
7003.0,1027.03,1851.65,1901.5
9004.0,1036.04,2452.2,2502.0
11005.01,1045.05,3052.75,3102.5
13006.01,1054.05,3653.3,3703.0
15007.01,1063.06,4253.85,4303.5
17008.01,1072.07,4854.4,4904.0
19009.01,1081.08,5454.95,5504.5
21010.01,1090.09,6055.51,6105.01
23011.01,1099.1,6656.06,6705.51
25012.01,1108.11,7256.61,7306.01
27013.01,1117.12,7857.16,7906.51
29014.01,1126.13,8457.71,8507.01
31015.02,1135.14,9058.26,9107.51
33016.02,1144.14,9658.81,9708.01
35017.02,1153.15,10259.36,10308.51
37018.02,1162.16,10859.91,10909.01
39019.02,1171.17,11460.46,11509.51
41020.02,1180.18,12061.01,12110.01
43021.02,1189.19,12661.56,12710.51
45022.02,1198.2,13262.11,13311.01
47023.02,1207.21,13862.66,13911.51
49024.02,1216.22,14463.21,14512.01
51025.03,1225.23,15063.76,15112.51
53026.03,1234.23,15664.31,15713.01
55027.03,1243.24,16264.86,16313.51
57028.03,1252.25,16865.42,16914.01
59029.03,1261.26,17465.97,17514.51
61030.03,1270.27,18066.52,18115.02
63031.03,1279.28,18667.07,18715.52
65032.03,1288.29,19267.62,19316.02
67033.03,1297.3,19868.17,19916.52
69034.03,1306.31,20468.72,20517.02
71035.04,1315.32,21069.27,21117.52
73036.04,1324.32,21669.82,21718.02
75037.04,1333.33,22270.37,22318.52
77038.04,1342.34,22870.92,22919.02
79039.04,1351.35,23471.47,23519.52
81040.04,1360.36,24072.02,24120.02
83041.04,1369.37,24672.57,24720.52
85042.04,1378.38,25273.12,25321.02
87043.04,1387.39,25873.67,25921.52
89044.04,1396.4,26474.22,26522.02
91045.05,1405.41,27074.77,27122.52
93046.05,1414.41,27675.33,27723.02
95047.05,1423.42,28275.88,28323.52
97048.05,1432.43,28876.43,28924.02
99049.05,1441.44,29476.98,29524.52
101050.05,1450.45,30077.53,30125.03
103051.05,1459.46,30678.08,30725.53
105052.05,1468.47,31278.63,31326.03
107053.05,1477.48,31879.18,31926.53
109054.05,1486.49,32479.73,32527.03
111055.06,1495.5,33080.28,33127.53
113056.06,1504.5,33680.83,33728.03
115057.06,1513.51,34281.38,34328.53
117058.06,1522.52,34881.93,34929.03
119059.06,1531.53,35482.48,35529.53
121060.06,1540.54,36083.03,36130.03
123061.06,1549.55,36683.58,36730.53
125062.06,1558.56,37284.13,37331.03
127063.06,1567.57,37884.68,37931.53
129064.06,1576.58,38485.24,38532.03
131065.07,1585.59,39085.79,39132.53
133066.07,1594.59,39686.34,39733.03
135067.07,1603.6,40286.89,40333.53
137068.07,1612.61,40887.44,40934.03
139069.07,1621.62,41487.99,41534.53
141070.07,1630.63,42088.54,42135.04
143071.07,1639.64,42689.09,42735.54
145072.07,1648.65,43289.64,43336.04
147073.07,1657.66,43890.19,43936.54
149074.07,1666.67,44490.74,44537.04
151075.08,1675.68,45091.29,45137.54
153076.08,1684.68,45691.84,45738.04
155077.08,1693.69,46292.39,46338.54
157078.08,1702.7,46892.94,46939.04
159079.08,1711.71,47493.49,47539.54
161080.08,1720.72,48094.04,48140.04
163081.08,1729.73,48694.59,48740.54
165082.08,1738.74,49295.15,49341.04
167083.08,1747.75,49895.7,49941.54
169084.08,1756.76,50496.25,50542.04
171085.09,1765.77,51096.8,51142.54
173086.09,1774.77,51697.35,51743.04
175087.09,1783.78,52297.9,52343.54
177088.09,1792.79,52898.45,52944.04
179089.09,1801.8,53499.0,53544.54
181090.09,1810.81,54099.55,54145.05
183091.09,1819.82,54700.1,54745.55
185092.09,1828.83,55300.65,55346.05
187093.09,1837.84,55901.2,55946.55
189094.09,1846.85,56501.75,56547.05
191095.1,1855.86,57102.3,57147.55
193096.1,1864.86,57702.85,57748.05
195097.1,1873.87,58303.4,58348.55
197098.1,1882.88,58903.95,58949.05
199099.1,1891.89,59504.5,59549.55
201100.1,1900.9,60105.06,60150.05
203101.1,1909.91,60705.61,60750.55
205102.1,1918.92,61306.16,61351.05
207103.1,1927.93,61906.71,61951.55
209104.1,1936.94,62507.26,62552.05
211105.11,1945.95,63107.81,63152.55
213106.11,1954.95,63708.36,63753.05
215107.11,1963.96,64308.91,64353.55
217108.11,1972.97,64909.46,64954.05
219109.11,1981.98,65510.01,65554.55
221110.11,1990.99,66110.56,66155.06
223111.11,2000.0,66711.11,66755.56
225112.11,2009.01,67311.66,67356.06
227113.11,2018.02,67912.21,67956.56
229114.11,2027.03,68512.76,68557.06
231115.12,2036.04,69113.31,69157.56
233116.12,2045.05,69713.86,69758.06
235117.12,2054.05,70314.41,70358.56
237118.12,2063.06,70914.96,70959.06
239119.12,2072.07,71515.52,71559.56
241120.12,2081.08,72116.07,72160.06
243121.12,2090.09,72716.62,72760.56
245122.12,2099.1,73317.17,73361.06
247123.12,2108.11,73917.72,73961.56
249124.12,2117.12,74518.27,74562.06
251125.13,2126.13,75118.82,75162.56
253126.13,2135.14,75719.37,75763.06
255127.13,2144.14,76319.92,76363.56
257128.13,2153.15,76920.47,76964.06
259129.13,2162.16,77521.02,77564.56
261130.13,2171.17,78121.57,78165.07
263131.13,2180.18,78722.12,78765.57
265132.13,2189.19,79322.67,79366.07
267133.13,2198.2,79923.22,79966.57
269134.13,2207.21,80523.77,80567.07
271135.14,2216.22,81124.32,81167.57
273136.14,2225.23,81724.87,81768.07
275137.14,2234.23,82325.43,82368.57
277138.14,2243.24,82925.98,82969.07
279139.14,2252.25,83526.53,83569.57
281140.14,2261.26,84127.08,84170.07
283141.14,2270.27,84727.63,84770.57
285142.14,2279.28,85328.18,85371.07
287143.14,2288.29,85928.73,85971.57
289144.14,2297.3,86529.28,86572.07
291145.15,2306.31,87129.83,87172.57
293146.15,2315.32,87730.38,87773.07
295147.15,2324.32,88330.93,88373.57
297148.15,2333.33,88931.48,88974.07
299149.15,2342.34,89532.03,89574.57
301150.15,2351.35,90132.58,90175.08
303151.15,2360.36,90733.13,90775.58
305152.15,2369.37,91333.68,91376.08
307153.15,2378.38,91934.23,91976.58
309154.15,2387.39,92534.78,92577.08
311155.16,2396.4,93135.34,93177.58
313156.16,2405.41,93735.89,93778.08
315157.16,2414.41,94336.44,94378.58
317158.16,2423.42,94936.99,94979.08
319159.16,2432.43,95537.54,95579.58
321160.16,2441.44,96138.09,96180.08
323161.16,2450.45,96738.64,96780.58
325162.16,2459.46,97339.19,97381.08
327163.16,2468.47,97939.74,97981.58
329164.16,2477.48,98540.29,98582.08
331165.17,2486.49,99140.84,99182.58
333166.17,2495.5,99741.39,99783.08
